CODE	SOURCE	Date	Prix
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2014	100.04
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2014	100.04
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2015	99.53
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2015	99.53
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2015	99.53
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2015	99.43
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2015	99.32
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2015	99.22
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2015	99.43
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2015	99.32
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2015	99.43
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2015	99.53
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2015	99.53
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2015	99.53
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2016	98.96
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2016	98.96
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2016	98.99
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2016	99
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2016	99.12
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2016	99.05
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2016	99.05
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2016	99.03
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2016	98.69
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2016	98.75
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2016	98.74
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2016	98.75
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2017	102.67
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2017	102.28
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2017	101.15
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2017	99.93
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2017	107.46
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2017	105.53
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2017	105.53
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2017	102.81
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2017	108.3
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2017	111.04
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2017	101.99
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2017	102.01
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2018	106.46
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2018	106.72
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2018	105.09
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2018	106.16
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2018	106.25
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2018	106.36
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2018	102.43
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2018	100.21
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2018	100.38
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2018	105.46
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2018	122.46
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2018	127.97
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2019	134.77
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2019	121.38
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2019	118.36
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2019	116.64
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2019	116.4
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2019	119.27
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2019	104.25
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2019	104.2
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2019	104.4
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2019	104.8
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2019	104.9
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2019	105
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2020	106.1
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2020	105.3
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2020	105
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2020	105.5
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2020	105.5
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2020	107.8
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2020	105.4
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2020	105.2
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2020	105.2
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2020	106.6
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2020	104.5
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2020	103.9
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2021	104.8
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2021	135.7
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2021	136.5
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2021	138.2
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2021	136.9
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2021	139.1
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2021	104
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2021	107.7
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2021	139
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2021	139.6
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2021	136
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2021	138.9
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	1/1/2022	138.6
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	2/1/2022	117.9
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	3/1/2022	137.1
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	4/1/2022	105.1
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	5/1/2022	104.9
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	6/1/2022	137.9
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	7/1/2022	138.2
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	8/1/2022	138
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	9/1/2022	137.1
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	10/1/2022	137.9
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	11/1/2022	137.8
DDDSR3027M0BP	Institut National de la Statistique, Base 100=2014	12/1/2022	138
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2000	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2001	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2002	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2003	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2004	153.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2005	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2006	129.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2006	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2007	112.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2007	112.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2007	112.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2007	112.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2007	112.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2007	112.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2007	112.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2007	112.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2007	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2007	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2007	112.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2007	112.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2008	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2009	103.94
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2009	103.94
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2009	103.91
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2009	103.94
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2009	103.94
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2009	103.94
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2009	103.96
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2009	103.96
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2009	100.39
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2009	101.32
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2009	97.17
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2009	93.67
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2010	103.42
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2010	103.91
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2010	101.24
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2010	87.64
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2010	97.46
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2010	95.78
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2010	95.63
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2010	101.26
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2010	95.39
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2010	98.22
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2010	97.35
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2010	94.38
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2011	103.97
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2011	97.55
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2011	101.84
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2011	94.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2011	100.29
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2011	95.97
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2011	97.7
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2011	89.27
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2011	88.19
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2011	83.93
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2011	84.19
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2011	91.13
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2012	90.88
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2012	98.95
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2012	99.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2012	97.4
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2012	104.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2012	99.38
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2012	95.42
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2012	95.11
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2012	97.19
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2012	98.02
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2012	97.61
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2012	97.29
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2013	95.63
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2013	100.94
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2013	103.95
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2013	98.65
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2013	103.95
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2013	103.95
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2013	100
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2013	98.86
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2013	101.56
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2013	98.44
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2013	100.42
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2013	103.85
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2014	100.94
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2014	103.64
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2014	103.43
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2014	99.06
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2014	102.91
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2014	103.43
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2014	95.11
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2014	103.33
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2014	100.31
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2014	95.73
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2014	94.9
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2014	97.19
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2015	100.62
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2015	89.18
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2015	101.66
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2015	99.58
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2015	97.09
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2015	99.79
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2015	100.52
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2015	100
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2015	100
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2015	103.43
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2015	92.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2015	95.21
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2016	101.13
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2016	97.08
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2016	95.95
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2016	95.15
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2016	103.35
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2016	103.35
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2016	89.65
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2016	99.19
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2016	95.34
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2016	96.38
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2016	103.34
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2016	103.35
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2017	100.43
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2017	103.67
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2017	110.45
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2017	102.58
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2017	103.23
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2017	105.3
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2017	105.48
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2017	106.74
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2017	110.48
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2017	104.65
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2017	104.99
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2017	102.17
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2018	101.54
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2018	101.12
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2018	99.94
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2018	100.38
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2018	103.12
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2018	104.07
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2018	91.88
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2018	89.68
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	9/1/2018	91.89
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	10/1/2018	90.94
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	11/1/2018	91.41
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	12/1/2018	91.55
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	1/1/2019	94.1
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	2/1/2019	95.54
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	3/1/2019	95.47
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	4/1/2019	94.93
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	5/1/2019	96.82
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	6/1/2019	95.01
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	7/1/2019	94.8
DDDSR3051M0BP	Institut National de la Statistique, Base 100=2014	8/1/2019	96.8
